date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-11-27,Rumah Second,48000,4,530,275,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-27,Rumah Second,7288,2,30,55,SHM,Jatinegara,Kota Jakarta Timur
2024-11-27,Rumah Second,35000,4,405,550,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-27,Rumah Second,7419,2,25,45,SHM,Sawah Besar,Kota Jakarta Pusat
2024-11-27,Rumah Second,13000,4,50,100,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-27,Rumah Second,32000,3,185,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,38000,4,548,500,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-27,Rumah Second,36000,4,124,200,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-27,Rumah Second,39000,5,228,300,SHM,Cipayung,Kota Jakarta Timur
2024-11-27,Rumah Second,55000,4,98,270,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-27,Rumah Second,29000,4,90,180,SHM,Kalideres,Kota Jakarta Barat
2024-11-27,Rumah Second,53000,6,318,320,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-27,Rumah Second,37000,4,120,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-27,Rumah Second,55000,5,200,200,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-27,Rumah Second,75000,5,252,282,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-27,Rumah Second,53000,4,667,800,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-27,Rumah Second,16000,2,108,100,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-27,Rumah Second,5000,5,234,200,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-27,Rumah Second,38000,4,245,210,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-27,Rumah Second,31000,5,144,288,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-27,Rumah Second,25000,5,180,280,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-27,Rumah Second,14000,3,87,90,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-27,Rumah Second,14000,3,75,72,SHM,Cipayung,Kota Jakarta Timur
2024-11-27,Rumah Second,125000,6,446,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-27,Rumah Second,38000,5,295,453,HGB,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-27,Rumah Second,53000,5,318,320,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-27,Rumah Second,58000,4,126,126,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-27,Rumah Second,550,2,32,43,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-27,Rumah Second,17000,4,70,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,675,3,42,52,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-27,Rumah Second,1000,3,60,72,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,950,3,57,75,SHM,Cipayung,Kota Jakarta Timur
2024-11-27,Rumah Second,20000,6,964,401,SHM,Pancoran,Kota Jakarta Selatan
2024-11-27,Rumah Second,39000,3,195,170,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-27,Rumah Second,28000,4,255,90,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,29000,5,98,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,21000,3,99,93,SHM,Cipayung,Kota Jakarta Timur
2024-11-27,Rumah Second,26000,4,111,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,8000,4,210,350,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-27,Rumah Second,19000,5,137,110,SHM,Cakung,Kota Jakarta Timur
2024-11-27,Rumah Second,26000,3,150,150,SHM,Pancoran,Kota Jakarta Selatan
2024-11-27,Rumah Second,37000,4,105,140,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-27,Rumah Second,27000,9,319,250,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-27,Rumah Second,2000,4,104,230,SHM,Cengkareng,Kota Jakarta Barat
2024-11-27,Rumah Second,67000,6,225,284,SHM,Taman Sari,Kota Jakarta Barat
2024-11-27,Rumah Second,22000,3,105,121,SHM,Kalideres,Kota Jakarta Barat
2024-11-27,Rumah Second,11000,5,342,450,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-27,Rumah Second,13000,2,72,110,SHM,Kalideres,Kota Jakarta Barat
2024-11-27,Rumah Second,195000,4,443,450,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-27,Rumah Second,93000,4,300,550,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-27,Rumah Second,73000,7,200,400,SHM,Penjaringan,Kota Jakarta Utara
2024-11-27,Rumah Second,99000,7,444,350,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-27,Rumah Second,795,2,46,60,SHM,Cipayung,Kota Jakarta Timur
2024-11-27,Rumah Second,129000,4,400,310,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-27,Rumah Second,135000,5,578,400,SHM,Tebet,Kota Jakarta Selatan
2024-11-27,Rumah Second,4000,4,190,350,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-27,Rumah Second,125000,4,320,283,SHM,Kalideres,Kota Jakarta Barat
2024-11-27,Rumah Second,55000,8,339,350,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,22000,3,120,200,SHM,Cengkareng,Kota Jakarta Barat
2024-11-27,Rumah Second,12000,4,459,600,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-27,Rumah Second,15000,4,268,250,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-27,Rumah Second,22000,3,185,114,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-27,Rumah Second,566,2,47,50,SHM,Cipayung,Kota Jakarta Timur
2024-11-27,Rumah Second,24000,4,120,160,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,11000,8,293,300,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-27,Rumah Second,28000,4,200,230,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-27,Rumah Second,17000,4,53,130,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,41000,6,712,500,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-27,Rumah Second,45000,5,102,360,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-27,Rumah Second,15000,3,60,90,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-27,Rumah Second,78000,4,450,400,SHM,Kembangan,Kota Jakarta Barat
2024-11-27,Rumah Second,27000,6,240,360,SHM,Cakung,Kota Jakarta Timur
2024-11-27,Rumah Second,850,3,71,120,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-27,Rumah Second,22000,4,120,149,SHM,Cilincing,Kota Jakarta Utara
2024-11-27,Rumah Second,37000,4,200,280,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-27,Rumah Second,68000,5,135,278,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-27,Rumah Second,2000,4,66,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-27,Rumah Second,96000,3,170,400,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-27,Rumah Second,15000,3,84,100,SHM,Cipayung,Kota Jakarta Timur
2024-11-27,Rumah Second,650,3,50,60,SHM,Ciracas,Kota Jakarta Timur
